clave_conceptual,termino_preferido_provisional,variantes,numero_variantes,apariciones,capas,fuentes_distintas,fuentes,tipos_evidencia,definiciones_explicitas,estado_10_3,canonizado,mef_dic_id
disposal ordering,Disposal Ordering,Disposal Ordering,1,1,ENG,1,ENG-019,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
disposal plan,Disposal Plan,Disposal Plan,1,1,ENG,1,ENG-092,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
disposal propagation,Disposal Propagation,Disposal Propagation,1,1,ENG,1,ENG-092,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
disposal verification,Disposal Verification,Disposal Verification,1,1,ENG,1,ENG-092,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
disposed,Disposed,Disposed,1,2,ENG,2,ENG-020;ENG-093,CODIGO_INLINE;ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
disposed state,Disposed State,Disposed State,1,1,ENG,1,ENG-055,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
disposed with resourc,Disposed with Resources,Disposed with Resources,1,1,ENG,1,ENG-055,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distinct concept,Distinct Concepts,Distinct Concepts,1,1,ENG,1,ENG-028,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distinctness,Distinctness,Distinctness,1,1,ENG,1,ENG-080,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distributed acid assumption,Distributed ACID Assumption,Distributed ACID Assumption,1,1,ENG,1,ENG-042,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distributed authorization cache,Distributed Authorization Cache,Distributed Authorization Cache,1,1,ENG,1,ENG-046,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distributed barrier,Distributed Barrier,Distributed Barrier,1,1,ENG,1,ENG-038,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distributed cache,Distributed Cache,Distributed Cache,1,2,ENG,2,ENG-026;ENG-037,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distributed cache distributed database,Distributed Cache ≠ Distributed Database,Distributed Cache ≠ Distributed Database,1,1,ENG,1,ENG-037,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distributed cache serialization,Distributed Cache Serialization,Distributed Cache Serialization,1,1,ENG,1,ENG-037,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distributed clock,Distributed Clock,Distributed Clock,1,1,ENG,1,ENG-038,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distributed contract,Distributed Contract,Distributed Contract,1,1,ENG,1,ENG-021,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distributed coordination,Distributed Coordination,Distributed Coordination,1,1,ENG,1,ENG-038,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distributed cqrs too early,Distributed CQRS Too Early,Distributed CQRS Too Early,1,1,ENG,1,ENG-034,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distributed default,Distributed Defaults,Distributed Defaults,1,1,ENG,1,ENG-049,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distributed does not mean event,Distributed Does Not Mean Event,Distributed Does Not Mean Event,1,1,ENG,1,ENG-022,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distributed integrity,Distributed Integrity,Distributed Integrity,1,1,ENG,1,ENG-079,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distributed lock,Distributed Lock,Distributed Lock,1,4,ENG,4,ENG-026;ENG-037;ENG-038;ENG-078,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
distributed lock without fencing,Distributed Lock Without Fencing,Distributed Lock Without Fencing,1,2,ENG,1,ENG-038,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distributed migration lock,Distributed Migration Lock,Distributed Migration Lock,1,1,ENG,1,ENG-065,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distributed scheduling,Distributed Scheduling,Distributed Scheduling,1,1,ENG,1,ENG-040,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distributed semaphore,Distributed Semaphore,Distributed Semaphore,1,1,ENG,1,ENG-038,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distributed state,Distributed State,Distributed State,1,2,ENG,2,ENG-015;ENG-053,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distributed state requirement,Distributed State Requirement,Distributed State Requirement,1,1,ENG,1,ENG-053,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distributed state without model,Distributed State without Model,Distributed State without Model,1,1,ENG,1,ENG-053,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distributed transaction,Distributed Transaction,Distributed Transaction,1,5,ENG,5,ENG-022;ENG-030;ENG-041;ENG-042;ENG-078,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
distributed transaction assumption,Distributed Transaction Assumption,Distributed Transaction Assumption,1,1,ENG,1,ENG-064,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distributed transaction by default,Distributed Transaction by Default,Distributed Transaction by Default,1,1,ENG,1,ENG-030,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distribution,Distribution,Distribution,1,2,ENG,2,ENG-080;ENG-094,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distribution authentication,Distribution Authentication,Distribution Authentication,1,1,ENG,1,ENG-049,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distribution authorization,Distribution Authorization,Distribution Authorization,1,1,ENG,1,ENG-049,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distribution domain truth,Distribution ≠ Domain Truth,Distribution ≠ Domain Truth,1,1,ENG,1,ENG-080,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distribution drift,Distribution Drift,Distribution Drift,1,1,ENG,1,ENG-080,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distribution drift integrity drift,Distribution Drift ≠ Integrity Drift,Distribution Drift ≠ Integrity Drift,1,1,ENG,1,ENG-080,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distribution failure,Distribution Failure,Distribution Failure,1,1,ENG,1,ENG-067,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distribution failure test,Distribution Failure Test,Distribution Failure Test,1,1,ENG,1,ENG-067,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distribution integration,Distribution Integration,Distribution Integration,1,2,ENG,2,ENG-092;ENG-093,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distribution integrity,Distribution Integrity,Distribution Integrity,1,3,ENG,3,ENG-049;ENG-051;ENG-067,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
distribution manager,Distribution Manager,Distribution Manager,1,1,ENG,1,ENG-049,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distribution model,Distribution Model,Distribution Model,1,1,ENG,1,ENG-049,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distribution shift,Distribution Shift,Distribution Shift,1,1,ENG,1,ENG-080,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
distribution test,Distribution Test,Distribution Test,1,2,ENG,2,ENG-049;ENG-080,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
diverged,DIVERGED,DIVERGED,1,1,ENG,1,ENG-078,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
divergence,Divergence,Divergence,1,1,ENG,1,ENG-078,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
divergence detection,Divergence Detection,Divergence Detection,1,1,ENG,1,ENG-078,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
divergencia documental,Divergencia documental,Divergencia documental,1,1,ENG,1,ENG-000,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
diverse redundancy,Diverse Redundancy,Diverse Redundancy,1,1,ENG,1,ENG-074,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
diverse review,Diverse Review,Diverse Review,1,1,ENG,1,ENG-084,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
diversity cost,Diversity Cost,Diversity Cost,1,1,ENG,1,ENG-074,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
dlq access,DLQ Access,DLQ Access,1,1,ENG,1,ENG-040,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
dlq alerting,DLQ Alerting,DLQ Alerting,1,1,ENG,1,ENG-041,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
dlq entry,DLQ Entry,DLQ Entry,1,1,ENG,1,ENG-022,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
dlq metadata,DLQ Metadata,DLQ Metadata,1,2,ENG,2,ENG-040;ENG-041,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
dlq metric,DLQ Metrics,DLQ Metrics,1,2,ENG,2,ENG-040;ENG-041,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
dlq monitoring,DLQ Monitoring,DLQ Monitoring,1,1,ENG,1,ENG-040,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
dlq replay,DLQ Replay,DLQ Replay,1,1,ENG,1,ENG-041,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
dlq retention,DLQ Retention,DLQ Retention,1,2,ENG,2,ENG-040;ENG-041,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
dlq sensitive data,DLQ Sensitive Data,DLQ Sensitive Data,1,1,ENG,1,ENG-040,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
dlq test,DLQ Test,DLQ Test,1,3,ENG,3,ENG-022;ENG-040;ENG-041,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
dns rebinding risk,DNS/Rebinding Risks,DNS/Rebinding Risks,1,1,ENG,1,ENG-032,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
dns routing recovery,DNS/Routing Recovery,DNS/Routing Recovery,1,1,ENG,1,ENG-076,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
docs,/docs,/docs,1,1,ENG,1,ENG-006,CODIGO_INLINE,0,BAJA_SEÑAL,NO,NO_ASIGNADO
doctor,Doctor,Doctor,1,1,ENG,1,ENG-007,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
document filenam,Document filenames,Document filenames,1,1,ENG,1,ENG-005,TABLA_COLUMNA_PRINCIPAL,0,BAJA_SEÑAL,NO,NO_ASIGNADO
documentacion tecnica,Documentación Técnica,Documentación Técnica,1,1,ENG,1,ENG-000,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
documentation,Documentation,DOCUMENTATION; Documentation,2,5,ENG,5,ENG-003;ENG-014;ENG-037;ENG-039;ENG-044,ENCABEZADO;TABLA_COLUMNA_PRINCIPAL,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
documentation compatibility,Documentation Compatibility,Documentation Compatibility,1,1,ENG,1,ENG-014,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
documentation derivation,Documentation Derivation,Documentation Derivation,1,1,ENG,1,ENG-016,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
documentation drift,Documentation Drift,Documentation Drift,1,1,ENG,1,ENG-075,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
documentation drift test,Documentation Drift Test,Documentation Drift Test,1,1,ENG,1,ENG-075,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
documentation duplication,Documentation Duplication,Documentation Duplication,1,1,ENG,1,ENG-075,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
documentation entry,Documentation Entry,Documentation Entry,1,1,ENG,1,ENG-023,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
documentation gate,Documentation Gate,Documentation Gate,1,1,ENG,1,ENG-017,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
documentation generation,Documentation Generation,Documentation Generation,1,5,ENG,5,ENG-007;ENG-008;ENG-011;ENG-015;ENG-057,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
documentation is part of contract governance,Documentation Is Part of Contract Governance,Documentation Is Part of Contract Governance,1,1,ENG,1,ENG-021,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
documentation maintainability,Documentation Maintainability,Documentation Maintainability,1,1,ENG,1,ENG-075,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
documentation requirement,Documentation Requirements,Documentation Requirements,1,1,ENG,1,ENG-017,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
documentation review,Documentation Review,Documentation Review,1,1,ENG,1,ENG-075,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
documentation source of truth,Documentation Source of Truth,Documentation Source of Truth,1,1,ENG,1,ENG-075,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
documentation testing,Documentation Testing,Documentation Testing,1,1,ENG,1,ENG-021,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain,Domain,/Domain; Domain,2,9,ENG,5,ENG-006;ENG-035;ENG-039;ENG-040;ENG-041,CODIGO_INLINE;DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
domain api,Domain ≠ API,Domain ≠ API,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain application,Domain ≠ Application,Domain ≠ Application,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain authorization,Domain Authorization,Domain Authorization,1,2,ENG,2,ENG-034;ENG-046,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain boundary,Domain Boundary,Domain Boundary,1,3,ENG,3,ENG-035;ENG-051;ENG-081,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
domain calculation,Domain Calculation,Domain Calculation,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain collection,Domain Collections,Domain Collections,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain command retry,Domain Command Retry,Domain Command Retry,1,1,ENG,1,ENG-034,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain complexity,Domain Complexity,Domain Complexity,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain concurrency,Domain Concurrency,Domain Concurrency,1,1,ENG,1,ENG-038,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain conflict,Domain Conflict,Domain Conflict,1,1,ENG,1,ENG-038,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain contract,Domain Contract,Domain Contract,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain dependency,Domain Dependency,Domain Dependency,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain diagram,Domain Diagram,Domain Diagram,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain documentation,Domain Documentation,Domain Documentation,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain does not manage connection,Domain Does Not Manage Connection,Domain Does Not Manage Connection,1,1,ENG,1,ENG-030,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain engineering,Domain Engineering,Domain Engineering,1,3,ENG,2,ENG-035;ENG-079,DEFINICION_EXPLICITA;ENCABEZADO;TERMINO_DESTACADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
domain entity as request,Domain Entity as Request,Domain Entity as Request,1,1,ENG,1,ENG-044,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain entity exposure,Domain Entity Exposure,Domain Entity Exposure,1,1,ENG,1,ENG-021,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain error,Domain Error,Domain Error; Domain Errors,2,5,ENG,3,ENG-023;ENG-034;ENG-035,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
domain error api error,Domain Error ≠ API Error,Domain Error ≠ API Error,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain error code,Domain Error Code,Domain Error Code,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain error exampl,Domain Error Examples,Domain Error Examples,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain error infrastructure error,Domain Error ≠ Infrastructure Error,Domain Error ≠ Infrastructure Error,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain event,Domain Event,Domain Event,1,5,ENG,3,ENG-022;ENG-030;ENG-035,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
domain event collection,Domain Event Collection,Domain Event Collection,1,2,ENG,2,ENG-034;ENG-042,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain event command,Domain Event ≠ Command,Domain Event ≠ Command,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain event equal integration event,Domain Event Equals Integration Event,Domain Event Equals Integration Event,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain event handler,Domain Event Handler,Domain Event Handler,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain event integration event,Domain Event ≠ Integration Event,Domain Event ≠ Integration Event,1,2,ENG,2,ENG-035;ENG-041,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain event leakage,Domain Event Leakage,Domain Event Leakage,1,1,ENG,1,ENG-041,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain event telemetry,Domain Event Telemetry,Domain Event Telemetry,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain event test,Domain Event Test,Domain Event Test,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain evolution,Domain Evolution,Domain Evolution,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain expertise,Domain Expertise,Domain Expertise,1,1,ENG,1,ENG-084,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain factory,Domain Factory,Domain Factory,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain feature decision,Domain Feature Decision,Domain Feature Decision,1,1,ENG,1,ENG-050,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain flow,Domain Flow,Domain Flow,1,1,ENG,1,ENG-036,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain framework,Domain ≠ Framework,Domain ≠ Framework,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain glossary,Domain Glossary,Domain Glossary,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain has no outer dependency,Domain Has No Outer Dependency,Domain Has No Outer Dependency,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain identifier,Domain Identifier,Domain Identifier,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain integration,Domain Integration,Domain Integration,1,8,ENG,8,ENG-042;ENG-046;ENG-048;ENG-049;ENG-050;ENG-051;ENG-052;ENG-053,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
domain integrity,Domain Integrity,Domain Integrity,1,1,ENG,1,ENG-079,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain integrity test,Domain Integrity Test,Domain Integrity Test,1,1,ENG,1,ENG-079,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain intent,Domain Intent,Domain Intent,1,1,ENG,1,ENG-040,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain invariant,Domain Invariant,Domain Invariant,1,3,ENG,3,ENG-034;ENG-035;ENG-039,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
domain invariant source,Domain Invariant Source,Domain Invariant Source,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain invariant violation,Domain Invariant Violation,Domain Invariant Violation,1,1,ENG,1,ENG-036,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain invocation,Domain Invocation,Domain Invocation,1,1,ENG,1,ENG-034,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain leakage,Domain Leakage,Domain Leakage,1,1,ENG,1,ENG-015,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain loading,Domain Loading,Domain Loading,1,1,ENG,1,ENG-034,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain lock manager,Domain ≠ Lock Manager,Domain ≠ Lock Manager,1,1,ENG,1,ENG-038,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain logging,Domain Logging,Domain Logging,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain message,Domain Message,Domain Message,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain metric,Domain Metrics,Domain Metrics,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain migration,Domain Migration,Domain Migration,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain model,Domain Model,Domain Model,1,5,ENG,3,ENG-030;ENG-034;ENG-035,CODIGO_INLINE;DEFINICION_EXPLICITA;ENCABEZADO;TERMINO_DESTACADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
domain model architecture,Domain Model Architecture,Domain Model Architecture,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain model purity,Domain Model Purity,Domain Model Purity,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain modeling style,Domain Modeling Style,Domain Modeling Style,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain object caching,Domain Object Caching,Domain Object Caching,1,1,ENG,1,ENG-037,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain object serialization,Domain Object Serialization,Domain Object Serialization,1,1,ENG,1,ENG-037,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain optimization,Domain Optimization,Domain Optimization,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain ownership,Domain Ownership,Domain Ownership,1,2,ENG,2,ENG-079;ENG-081,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain persistence,Domain Persistence,Domain Persistence; Domain ≠ Persistence,2,2,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain policy,Domain Policy,Domain Policy,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain pollution,Domain Pollution,Domain Pollution,1,2,ENG,2,ENG-048;ENG-050,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain port,Domain Port,Domain Port,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain primitive type,Domain Primitive Types,Domain Primitive Types,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain quality characteristic,Domain Quality Characteristics,Domain Quality Characteristics,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain real object,Domain Real Objects,Domain Real Objects,1,1,ENG,1,ENG-034,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain registry,Domain Registry,Domain Registry,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain security rule,Domain Security Rule,Domain Security Rule,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain semantic,Domain Semantics,Domain Semantics,1,1,ENG,1,ENG-078,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain serialization,Domain Serialization,Domain Serialization,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain service,Domain Service,Domain Service,1,2,ENG,1,ENG-035,CODIGO_INLINE;ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain service application service,Domain Service ≠ Application Service,Domain Service ≠ Application Service,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain service characteristic,Domain Service Characteristics,Domain Service Characteristics,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain service example,Domain Service Example,Domain Service Example,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain service locator,Domain Service Locator,Domain Service Locator,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain service test,Domain Service Test,Domain Service Test,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain service via container,Domain Service via Container,Domain Service via Container,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain smell,Domain Smells,Domain Smells,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain specification,Domain Specification,Domain Specification,1,2,ENG,2,ENG-035;ENG-043,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
domain state,Domain State,Domain State,1,1,ENG,1,ENG-035,ENCABEZADO,0,BAJA_SEÑAL,NO,NO_ASIGNADO
