clave_conceptual,termino_preferido_provisional,variantes,numero_variantes,apariciones,capas,fuentes_distintas,fuentes,tipos_evidencia,definiciones_explicitas,estado_10_3,canonizado,mef_dic_id
override,Override,Override,1,4,ENG,4,ENG-018;ENG-019;ENG-029;ENG-084,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
owner responsibility,Owner Responsibility,Owner Responsibilities; Owner Responsibility,2,11,ENG,11,ENG-029;ENG-050;ENG-054;ENG-055;ENG-065;ENG-071;ENG-073;ENG-074;ENG-077;ENG-078;ENG-079,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
ownership,Ownership,Ownership,1,5,ENG,4,ENG-019;ENG-020;ENG-021;ENG-038,DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
package,Package,Package,1,7,ARQ;ENG,5,ARQ-017;ENG-002;ENG-013;ENG-014;ENG-028,CODIGO_INLINE;DEFINICION_EXPLICITA;ENCABEZADO;TABLA_COLUMNA_PRINCIPAL,2,CANDIDATO_CON_AUTORIDAD,NO,NO_ASIGNADO
package discovery,Package Discovery,Package Discovery,1,4,ENG,4,ENG-013;ENG-020;ENG-027;ENG-058,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
package integration,Package Integration,Package Integration,1,5,ENG,5,ENG-018;ENG-021;ENG-028;ENG-029;ENG-031,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
package manager,Package Manager,Package Manager,1,4,ENG,1,ENG-013,CODIGO_INLINE;ENCABEZADO;TERMINO_DESTACADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
package manager integration,Package Manager Integration,Package Manager Integration,1,5,ENG,5,ENG-012;ENG-016;ENG-017;ENG-020;ENG-027,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
package trust,Package Trust,Package Trust,1,4,ENG,4,ENG-024;ENG-027;ENG-031;ENG-058,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
packaging,Packaging,Packaging,1,3,ARQ;ENG,2,ARQ-017;ENG-006,DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_CON_AUTORIDAD,NO,NO_ASIGNADO
pagination,Pagination,Pagination,1,6,ENG,6,ENG-020;ENG-030;ENG-037;ENG-043;ENG-044;ENG-061,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
paquete,paquete,paquete,1,1,ARQ,1,ARQ-017,DEFINICION_EXPLICITA,1,CANDIDATO_CON_AUTORIDAD,NO,NO_ASIGNADO
parallelism,Parallelism,Parallelism,1,5,ENG,3,ENG-026;ENG-038;ENG-064,CODIGO_INLINE;DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
partial failure,Partial Failure,Partial Failure,1,3,ENG,3,ENG-023;ENG-032;ENG-039,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
partial success,Partial Success,Partial Success; Partial ≠ Success,2,5,ENG,5,ENG-023;ENG-036;ENG-044;ENG-061;ENG-063,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
partition key,Partition Key,Partition Key,1,4,ENG,4,ENG-040;ENG-041;ENG-064;ENG-072,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
partition ordering,Partition Ordering,Partition Ordering,1,3,ENG,3,ENG-038;ENG-041;ENG-064,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
partition test,Partition Test,Partition Test,1,3,ENG,3,ENG-041;ENG-064;ENG-072,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
partitioning,Partitioning,Partitioning,1,4,ENG,4,ENG-038;ENG-040;ENG-041;ENG-072,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
patch,PATCH,PATCH,1,3,ENG,2,ENG-014;ENG-044,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
path traversal,Path Traversal,Path Traversal,1,3,ENG,3,ENG-024;ENG-048;ENG-058,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
pause,Pause,PAUSE; Pause,2,3,ENG,3,ENG-064;ENG-065;ENG-084,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
payload,Payload,Payload; payload,2,4,ENG,3,ENG-022;ENG-032;ENG-041,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
payload logging,Payload Logging,Payload Logging,1,6,ENG,6,ENG-031;ENG-032;ENG-040;ENG-041;ENG-061;ENG-063,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
payload size,Payload Size,Payload Size,1,3,ENG,3,ENG-031;ENG-041;ENG-044,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
performance,Performance,Performance,1,25,ENG,21,ENG-007;ENG-010;ENG-019;ENG-020;ENG-026;ENG-028;ENG-029;ENG-030;ENG-031;ENG-032;ENG-034;ENG-035;ENG-036;ENG-037;ENG-038;ENG-039;ENG-041;ENG-043;ENG-044;ENG-045;ENG-070,CODIGO_INLINE;DEFINICION_EXPLICITA;ENCABEZADO,3,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
performance baseline,Performance Baseline,Performance Baseline; performance:baseline,2,5,ENG,3,ENG-009;ENG-043;ENG-070,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
performance budget,Performance Budget,Performance Budget; performance:budget,2,5,ENG,4,ENG-025;ENG-026;ENG-027;ENG-070,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
performance engineering,Performance Engineering,Performance Engineering,1,5,ENG,2,ENG-026;ENG-070,ENCABEZADO;TERMINO_DESTACADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
performance gate,Performance Gate,Performance Gate,1,3,ENG,2,ENG-026;ENG-070,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
performance integration,Performance Integration,Performance Integration,1,3,ENG,3,ENG-027;ENG-071;ENG-073,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
performance optimization,Performance Optimization,Performance Optimization; Performance ≠ Optimization,2,3,ENG,2,ENG-070;ENG-077,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
performance profile,performance profile,Performance Profile; performance profile; performance:profile,3,4,ENG,2,ENG-026;ENG-070,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
performance status,performance status,Performance Status; performance status,2,3,ENG,1,ENG-026,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
performance test,Performance Test,Performance Test; Performance Tests,2,7,ENG,7,ENG-009;ENG-026;ENG-027;ENG-030;ENG-041;ENG-043;ENG-065,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
permanent failure,Permanent Failure,Permanent Failure,1,3,ENG,3,ENG-039;ENG-064;ENG-074,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
permission,Permission,Permission; Permissions,2,7,ENG,6,ENG-003;ENG-013;ENG-024;ENG-046;ENG-047;ENG-050,CODIGO_INLINE;DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
persistence,Persistence,Persistence,1,6,ENG,5,ENG-030;ENG-039;ENG-040;ENG-041;ENG-053,DEFINICION_EXPLICITA;ENCABEZADO,2,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
persistence constraint,Persistence Constraint,Persistence Constraint,1,3,ENG,3,ENG-035;ENG-036;ENG-079,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
persistence engineering,Persistence Engineering,Persistence Engineering,1,3,ENG,2,ENG-030;ENG-077,DEFINICION_EXPLICITA;ENCABEZADO;TERMINO_DESTACADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
persistence integration,Persistence Integration,Persistence Integration,1,5,ENG,5,ENG-032;ENG-042;ENG-052;ENG-054;ENG-065,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
pessimistic concurrency,Pessimistic Concurrency,Pessimistic Concurrency,1,3,ENG,3,ENG-038;ENG-042;ENG-078,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
phantom read,Phantom Read,Phantom Read,1,3,ENG,3,ENG-038;ENG-042;ENG-078,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
pipeline,Pipeline,Pipeline,1,2,ENG,1,ENG-064,DEFINICION_EXPLICITA,2,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
plantilla,Plantillas,Plantillas,1,1,ARQ,1,ARQ-010,ENCABEZADO,0,CANDIDATO_CON_AUTORIDAD,NO,NO_ASIGNADO
plugin migration,Plugin Migration,Plugin Migration,1,3,ENG,2,ENG-060;ENG-065,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
plugin upgrade,Plugin Upgrade,Plugin Upgrade; plugin:upgrade,2,4,ENG,2,ENG-060;ENG-066,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
point of no return,Point of No Return,Point of No Return,1,3,ENG,3,ENG-065;ENG-066;ENG-067,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
poison message,Poison Message,Poison Message,1,4,ENG,2,ENG-032;ENG-041,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
policy,Policy,Policies; Policy,2,8,ENG,5,ENG-005;ENG-015;ENG-035;ENG-046;ENG-051,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
policy conflict,Policy Conflict,Policy Conflict,1,3,ENG,3,ENG-046;ENG-051;ENG-081,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
policy decision,Policy Decision,Policy Decision,1,3,ENG,3,ENG-013;ENG-051;ENG-081,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
policy decision point,Policy Decision Point,Policy Decision Point,1,3,ENG,3,ENG-024;ENG-046;ENG-051,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
policy enforcement point,Policy Enforcement Point,Policy Enforcement Point,1,3,ENG,3,ENG-024;ENG-046;ENG-051,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
policy engineering,Policy Engineering,Policy Engineering,1,6,ENG,3,ENG-050;ENG-051;ENG-081,CODIGO_INLINE;ENCABEZADO;TERMINO_DESTACADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
policy integration,Policy Integration,Policy Integration,1,4,ENG,4,ENG-052;ENG-053;ENG-054;ENG-055,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
policy scope,Policy Scope,Policy Scope,1,3,ENG,3,ENG-046;ENG-069;ENG-081,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
policy tampering,Policy Tampering,Policy Tampering,1,3,ENG,2,ENG-046;ENG-051,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
policy versioning,Policy Versioning,Policy Versioning,1,4,ENG,4,ENG-017;ENG-024;ENG-046;ENG-081,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
politica de configuracion,Políticas de Configuración,Políticas de Configuración,1,1,ARQ,1,ARQ-013,ENCABEZADO,0,CANDIDATO_CON_AUTORIDAD,NO,NO_ASIGNADO
posicion arquitectonica,Posición Arquitectónica,Posición Arquitectónica,1,3,ENG,3,ENG-020;ENG-021;ENG-022,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
preflight,Preflight,Preflight,1,3,ENG,3,ENG-044;ENG-066;ENG-067,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
premature optimization,Premature Optimization,Premature Optimization,1,3,ENG,2,ENG-026;ENG-070,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
preservation object,Preservation Object,Preservation Object,1,2,ENG,1,ENG-093,DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
primera implementacion recomendada,Primera Implementación Recomendada,Primera Implementación Recomendada,1,9,ENG,9,ENG-012;ENG-018;ENG-019;ENG-020;ENG-021;ENG-022;ENG-023;ENG-024;ENG-025,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
primitive obsession,Primitive Obsession,Primitive Obsession,1,3,ENG,2,ENG-021;ENG-035,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
principal,Principal,Principal,1,9,ENG,6,ENG-024;ENG-034;ENG-037;ENG-045;ENG-046;ENG-056,CODIGO_INLINE;DEFINICION_EXPLICITA;ENCABEZADO;TABLA_COLUMNA_PRINCIPAL,2,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
principio de actuacion,Principios de actuación,Principios de actuación,1,1,FND,1,FND-002,ENCABEZADO,0,CANDIDATO_CON_AUTORIDAD,NO,NO_ASIGNADO
principio de evolucion,Principios de evolución,Principios de evolución,1,1,FND,1,FND-001,ENCABEZADO,0,CANDIDATO_CON_AUTORIDAD,NO,NO_ASIGNADO
principio fundamental,Principios fundamentales,Principios fundamentales,1,1,FND,1,FND-000,ENCABEZADO,0,CANDIDATO_CON_AUTORIDAD,NO,NO_ASIGNADO
priority,Priority,Priority,1,9,ENG,9,ENG-018;ENG-019;ENG-022;ENG-029;ENG-036;ENG-039;ENG-040;ENG-054;ENG-071,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
privacy,Privacy,Privacy,1,5,ENG,5,ENG-024;ENG-045;ENG-088;ENG-093;ENG-094,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
process isolation,Process Isolation,Process Isolation,1,3,ENG,3,ENG-024;ENG-028;ENG-074,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
producer,producer,Producer; producer,2,4,ENG,2,ENG-022;ENG-041,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
producer responsibility,Producer Responsibility,Producer Responsibility,1,3,ENG,3,ENG-062;ENG-080;ENG-081,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
production profiling,Production Profiling,Production Profiling,1,3,ENG,2,ENG-026;ENG-070,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
profiling,Profiling,Profiling,1,3,ENG,3,ENG-026;ENG-070;ENG-084,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
projection,Projection,Projection,1,4,ENG,3,ENG-043;ENG-063;ENG-079,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
property-based testing,Property-Based Testing,Property-Based Testing,1,9,ENG,9,ENG-009;ENG-011;ENG-015;ENG-031;ENG-035;ENG-036;ENG-037;ENG-046;ENG-048,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
protocol,Protocol,Protocol,1,2,ENG,1,ENG-032,CODIGO_INLINE;DEFINICION_EXPLICITA,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
provenance,Provenance,Provenance,1,8,ENG,8,ENG-012;ENG-017;ENG-020;ENG-049;ENG-063;ENG-079;ENG-093;ENG-094,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
provider,Provider,/Providers; Provider; Providers; providers,4,10,ENG,6,ENG-002;ENG-003;ENG-005;ENG-006;ENG-019;ENG-020,CODIGO_INLINE;ENCABEZADO;TERMINO_DESTACADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
provider registration,Provider Registration,Provider Registration,1,4,ENG,4,ENG-018;ENG-022;ENG-028;ENG-058,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
prueba,Pruebas,Pruebas,1,3,ARQ;ENG,3,ARQ-004;ENG-000;ENG-002,ENCABEZADO;TABLA_COLUMNA_PRINCIPAL,0,CANDIDATO_CON_AUTORIDAD,NO,NO_ASIGNADO
public,Public,PUBLIC; Public,2,4,ENG,4,ENG-001;ENG-020;ENG-081;ENG-091,CODIGO_INLINE;ENCABEZADO;TABLA_COLUMNA_PRINCIPAL,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
public surface,Public Surface,Public Surface,1,3,ENG,2,ENG-014;ENG-028,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
publication,Publication,Publication,1,4,ENG,2,ENG-017;ENG-086,DEFINICION_EXPLICITA;ENCABEZADO,2,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
published,Published,Published,1,6,ENG,3,ENG-015;ENG-017;ENG-049,CODIGO_INLINE;DEFINICION_EXPLICITA;ENCABEZADO;TABLA_COLUMNA_PRINCIPAL,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
punto de extension,Puntos de extensión,Puntos de extensión,1,1,ARQ,1,ARQ-004,ENCABEZADO,0,CANDIDATO_CON_AUTORIDAD,NO,NO_ASIGNADO
purpose limitation,Purpose Limitation,Purpose Limitation,1,3,ENG,3,ENG-081;ENG-082;ENG-092,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
quality drift,Quality Drift,Quality Drift; quality:drift,2,3,ENG,1,ENG-080,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
quality gate,Quality Gate,Quality Gate; Quality Gates; quality:gate,3,8,ENG,6,ENG-009;ENG-012;ENG-021;ENG-022;ENG-023;ENG-080,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
quality score,Quality Score,Quality Score; quality:score,2,3,ENG,1,ENG-080,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
quarantine,Quarantine,Quarantine,1,3,ENG,3,ENG-064;ENG-080;ENG-085,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
quarantine test,Quarantine Test,Quarantine Test,1,3,ENG,3,ENG-060;ENG-064;ENG-080,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
que,qué,qué,1,1,ARQ,1,ARQ-011,TERMINO_DESTACADO,0,CANDIDATO_CON_AUTORIDAD,NO,NO_ASIGNADO
que es mef,¿Qué es MEF?,¿Qué es MEF?,1,1,FND,1,FND-000,ENCABEZADO,0,CANDIDATO_CON_AUTORIDAD,NO,NO_ASIGNADO
que necesitan,qué necesitan,qué necesitan,1,1,ARQ,1,ARQ-012,TERMINO_DESTACADO,0,CANDIDATO_CON_AUTORIDAD,NO,NO_ASIGNADO
query,Queries,Queries; Query,2,7,ENG,5,ENG-002;ENG-005;ENG-018;ENG-034;ENG-043,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
query side effect,Query Side Effects,Query Side Effects,1,3,ENG,3,ENG-020;ENG-034;ENG-043,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
queue,Queue,QUEUE; Queue,2,4,ENG,2,ENG-040;ENG-041,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
queue capacity,Queue Capacity,Queue Capacity,1,3,ENG,3,ENG-022;ENG-040;ENG-071,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
quota,Quota,Quota; Quotas,2,4,ENG,2,ENG-044;ENG-061,CODIGO_INLINE;DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
race condition,Race Condition,Race Condition; Race Conditions,2,6,ENG,5,ENG-023;ENG-024;ENG-026;ENG-036;ENG-038,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
randomness,Randomness,Randomness,1,3,ENG,3,ENG-009;ENG-024;ENG-034,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
rate limiting,Rate Limiting,Rate Limiting,1,10,ENG,10,ENG-010;ENG-022;ENG-024;ENG-026;ENG-032;ENG-037;ENG-040;ENG-044;ENG-069;ENG-071,DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
read model,Read Model,Read Model; Read Models,2,5,ENG,4,ENG-030;ENG-034;ENG-035;ENG-043,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
readiness,Readiness,Readiness,1,15,ENG,14,ENG-015;ENG-025;ENG-027;ENG-039;ENG-049;ENG-050;ENG-051;ENG-052;ENG-053;ENG-054;ENG-055;ENG-061;ENG-067;ENG-069,DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
readiness gate,Readiness Gate,Readiness Gate,1,4,ENG,4,ENG-066;ENG-067;ENG-068;ENG-069,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
readiness test,Readiness Test,Readiness Test,1,5,ENG,5,ENG-027;ENG-055;ENG-067;ENG-068;ENG-069,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
ready,Ready,Ready,1,4,ENG,4,ENG-027;ENG-055;ENG-068;ENG-069,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
recipient,Recipient,Recipient,1,3,ENG,2,ENG-082;ENG-087,CODIGO_INLINE;DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
reconciliation,Reconciliation,Reconciliation,1,6,ENG,6,ENG-015;ENG-052;ENG-061;ENG-065;ENG-067;ENG-079,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
reconciliation test,Reconciliation Test,Reconciliation Test,1,4,ENG,4,ENG-047;ENG-053;ENG-067;ENG-079,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
recoverability,Recoverability,Recoverability,1,5,ENG,2,ENG-023;ENG-076,CODIGO_INLINE;DEFINICION_EXPLICITA;ENCABEZADO,2,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
recoverability engineering,Recoverability Engineering,Recoverability Engineering,1,3,ENG,1,ENG-076,ENCABEZADO;TERMINO_DESTACADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
recovery,Recovery,Recovery,1,6,ENG,6,ENG-015;ENG-027;ENG-037;ENG-039;ENG-064;ENG-100,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
recovery idempotency,Recovery Idempotency,Recovery Idempotency,1,3,ENG,3,ENG-040;ENG-053;ENG-054,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
recovery strategy,Recovery Strategy,Recovery Strategies; Recovery Strategy,2,3,ENG,3,ENG-053;ENG-054;ENG-064,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
recovery test,Recovery Test,Recovery Test,1,9,ENG,9,ENG-039;ENG-045;ENG-052;ENG-053;ENG-054;ENG-064;ENG-065;ENG-066;ENG-067,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
redundancy,Redundancy,Redundancy,1,2,ENG,1,ENG-073,DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
refactoring,Refactoring,Refactoring,1,3,ENG,2,ENG-035;ENG-075,DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
referential integrity,Referential Integrity,Referential Integrity,1,3,ENG,3,ENG-020;ENG-030;ENG-079,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
registration,Registration,Registration,1,4,ENG,4,ENG-013;ENG-020;ENG-022;ENG-055,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
registration phase,Registration Phase,Registration Phase,1,3,ENG,3,ENG-018;ENG-019;ENG-020,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
registry,Registry,Registry,1,7,ENG,4,ENG-017;ENG-020;ENG-040;ENG-046,DEFINICION_EXPLICITA;ENCABEZADO;TERMINO_DESTACADO,3,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
registry entry,Registry Entry,Registry Entry,1,3,ENG,2,ENG-020;ENG-039,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
registry freeze,Registry Freeze,Registry Freeze,1,3,ENG,3,ENG-024;ENG-025;ENG-027,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
registry graph,registry graph,Registry Graph; registry graph,2,3,ENG,1,ENG-020,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
registry integration,Registry Integration,Registry Integration,1,58,ENG,55,ENG-019;ENG-021;ENG-022;ENG-025;ENG-028;ENG-029;ENG-030;ENG-031;ENG-032;ENG-042;ENG-043;ENG-045;ENG-046;ENG-047;ENG-048;ENG-049;ENG-050;ENG-051;ENG-052;ENG-053;ENG-054;ENG-055;ENG-056;ENG-057;ENG-058;ENG-059;ENG-060;ENG-061;ENG-062;ENG-063;ENG-064;ENG-065;ENG-066;ENG-067;ENG-069;ENG-070;ENG-071;ENG-072;ENG-073;ENG-074;ENG-075;ENG-076;ENG-077;ENG-078;ENG-079;ENG-080;ENG-081;ENG-082;ENG-083;ENG-088;ENG-090;ENG-091;ENG-092;ENG-093;ENG-094,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
regla de diseno,Reglas de Diseño,Reglas de Diseño,1,1,ARQ,1,ARQ-011,ENCABEZADO,0,CANDIDATO_CON_AUTORIDAD,NO,NO_ASIGNADO
regression exampl,Regression Examples,Regression Examples,1,3,ENG,3,ENG-075;ENG-078;ENG-080,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
regression test,Regression Test,Regression Test,1,3,ENG,3,ENG-036;ENG-070;ENG-083,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
